UNIT_CODE,DATE,OPE_SCH_DY,ARR_PUN_DY,ARR_DY,DEP_PUN_DY,DEP_DY,DEP_PUN_WK,ARR_PUN_WK,OPE_SCH_WK,ARR_PUNCTUAL_FLIGHTS_DY,DEP_PUNCTUAL_FLIGHTS_DY,ARR_SCHED_FLIGHTS_DY,DEP_SCHED_FLIGHTS_DY,MISSING_SCHED_FLIGHTS_DY,DEP_NO_OVERFLIGHTS_DY
NM Area,2023-11-20,0.933198607836533,0.707397110432524,25470,0.654475062628103,25446,0.71374303167874,0.759090120044332,0.945880758042195,15521,14369,21941,21955,1785,24936
NM Area,2023-11-21,0.951097762172681,0.834393296991722,23021,0.802603693611868,23025,0.716343034494753,0.761298046375997,0.946150185806218,16531,15906,19812,19818,1156,22483
NM Area,2023-11-22,0.945256368386675,0.79102159426825,23685,0.76236580716364,23698,0.712420806262863,0.755992574856743,0.94560859540927,15788,15197,19959,19934,1341,23155
NM Area,2023-11-23,0.951369087145033,0.802501645819618,24850,0.753443913410177,24875,0.715237915152825,0.758866780546759,0.945428241070361,17066,16080,21266,21342,1245,24356
NM Area,2023-11-24,0.945052073612304,0.740761697497279,25918,0.702252094972067,25873,0.716378496901072,0.759246312674355,0.943984744976551,17019,16090,22975,22912,1472,25317
NM Area,2023-11-25,0.949977158519872,0.753826863800219,21313,0.705661753216313,21348,0.720090216778419,0.761926119220419,0.944213928751547,14429,13548,19141,19199,1095,20795
NM Area,2023-11-26,0.947353760445683,0.760240800253474,24377,0.698321234119782,24356,0.724055706521739,0.768749957537011,0.945961920282786,16796,15391,22093,22040,1323,23807
NM Area,2023-11-27,0.949245333231951,0.762982393739996,25551,0.714272998353287,25512,0.732909541411105,0.776983579038568,0.94842045925176,17161,16049,22492,22469,1335,24968
NM Area,2023-11-28,0.944257404645216,0.73359231241055,22698,0.683933588761175,22714,0.717042672796685,0.763516170587836,0.947493579925608,14352,13388,19564,19575,1308,22157
NM Area,2023-11-29,0.948094344242226,0.710106643185598,23739,0.66630791057189,23812,0.703928962413332,0.752427807775743,0.947893876235002,14516,13620,20442,20441,1272,23234
NM Area,2023-11-30,0.93618014234045,0.612511187526497,24672,0.581049371128215,24698,0.679088033309901,0.725151416828899,0.94564892172432,13003,12381,21229,21308,1641,24072
NM Area,2023-12-01,0.927958520465915,0.606654472606916,26131,0.558361685422664,26093,0.656794495735276,0.704332659559365,0.942962487241534,13930,12801,22962,22926,1973,25414
NM Area,2023-12-02,0.892025212386955,0.631503289655554,20203,0.574565770549839,20203,0.640281400464461,0.688913249222096,0.935687335863943,11422,10387,18087,18078,2364,19530
NM Area,2023-12-03,0.916703148008119,0.650828574103548,23705,0.588524590163934,23663,0.623967649010927,0.672562919979745,0.931270965337309,13903,12565,21362,21350,2093,23034
NM Area,2023-12-04,0.918473514334536,0.695725637044479,24843,0.639554012063608,24828,0.612371360657314,0.662074699060078,0.926628331622971,15235,13996,21898,21884,2147,24188
NM Area,2023-12-05,0.923160671663666,0.777502324140068,22660,0.719025749522679,22697,0.616953070181473,0.667824854481155,0.92378877049696,15054,13934,19362,19379,1835,22046
NM Area,2023-12-06,0.931721832708299,0.742215642733777,23490,0.683385116141441,23527,0.619282103552293,0.672255709020769,0.921495519503171,15041,13857,20265,20277,1675,22857
NM Area,2023-12-07,0.93344783168742,0.708894878706199,24495,0.65373935143785,24559,0.629939162607396,0.686338165050351,0.921087112001144,14991,13890,21147,21247,1705,23914
NM Area,2023-12-08,0.935820506130968,0.685098039215686,25874,0.629332983193277,25789,0.641155911569456,0.698754403016454,0.922275985971679,15723,14379,22950,22848,1722,25109
NM Area,2023-12-09,0.945501612243971,0.71384965595737,21464,0.643631856213201,21482,0.649709252666607,0.709062079241079,0.92900816776029,13798,12462,19329,19362,1200,20819
NM Area,2023-12-10,0.945239405613649,0.679987469793252,24756,0.630513798519183,24710,0.655674148911612,0.713096668635478,0.933142480890899,15195,14051,22346,22285,1393,24045
NM Area,2023-12-11,0.942537759832511,0.698591173725612,25825,0.655570350643586,25815,0.658043102049646,0.713461798512508,0.936784563712386,15719,14770,22501,22530,1537,25211
NM Area,2023-12-12,0.9498001998002,0.777047722557059,23441,0.730885038748211,23487,0.660018278587173,0.713778733700766,0.940426114798728,15729,14807,20242,20259,1206,22818
NM Area,2023-12-13,0.944544328578849,0.772187080697719,24259,0.720712502400614,24259,0.665309757028368,0.718080370591031,0.942228014660687,16114,15011,20868,20828,1388,23641
NM Area,2023-12-14,0.947620677850051,0.768260473588342,25463,0.703413618254256,25563,0.672549933422104,0.726710431702575,0.944307113132023,16871,15537,21960,22088,1377,24912
NM Area,2023-12-15,0.946280558178575,0.714861122765797,27772,0.654370894391107,27724,0.676227663798809,0.731162298120201,0.945902099472325,17038,15540,23834,23748,1536,27057
NM Area,2023-12-16,0.94249726177437,0.701782980194597,23117,0.63682624376266,23075,0.675132748603425,0.729450387505099,0.945501754151863,14209,12890,20247,20241,1365,22373
NM Area,2023-12-17,0.940317533897323,0.744330453563715,25040,0.683637182084177,25005,0.682922012520654,0.738905422844952,0.944794462808084,16542,15187,22224,22215,1545,24342
NM Area,2023-12-18,0.94195706513748,0.736744514590967,26260,0.673059119164132,26308,0.685503281556207,0.744550274295186,0.944701378593083,16688,15267,22651,22683,1579,25625
NM Area,2023-12-19,0.948188517040221,0.766528056814465,25341,0.700317371417903,25369,0.681574636654941,0.743326783604353,0.944528326659227,16406,15005,21403,21426,1350,24706
NM Area,2023-12-20,0.949599851107389,0.713769711919655,26184,0.655819278700075,26215,0.672548513957836,0.735113307229343,0.945264092898306,16204,14893,22702,22709,1354,25511
NM Area,2023-12-21,0.919721527248994,0.582586031717984,26005,0.541070878613225,26070,0.648984597209649,0.708262148518285,0.941141984272975,13188,12298,22637,22729,2214,25365
NM Area,2023-12-22,0.930815414688634,0.503487894952811,27436,0.471348592129096,27392,0.620557279503503,0.6753139521487,0.93876124467004,12270,11450,24370,24292,1982,26666
NM Area,2023-12-23,0.93602141943734,0.546301878043125,24137,0.492280587880755,24101,0.600914841108214,0.65425383365492,0.937921532817481,11781,10618,21565,21569,1601,23423
NM Area,2023-12-24,0.941890292028414,0.709523292431317,19967,0.665295376007899,19727,0.596593312895814,0.64785425311878,0.938022989518189,13068,12129,18418,18231,1178,19094
NM Area,2023-12-25,0.936502892010424,0.82262996941896,15294,0.770991823675791,15323,0.601547362106178,0.650913499958665,0.937253565405431,11567,10844,14061,14065,999,14734
NM Area,2023-12-26,0.947532901976319,0.803796834301743,22055,0.745522388059702,22197,0.60695918438359,0.654932958522652,0.936945576600336,16047,14985,19964,20100,1192,21527
NM Area,2023-12-27,0.947685478757134,0.755819826438312,24565,0.683285130606436,24635,0.61083288388936,0.66096614703699,0.936528113215542,16461,14884,21779,21783,1320,23912
NM Area,2023-12-28,0.950108292079208,0.743550834597875,25265,0.679699315007562,25285,0.632821599472362,0.686391279644789,0.941511095887059,16660,15281,22406,22482,1290,24566
NM Area,2023-12-29,0.951933556315532,0.744248125079446,26205,0.684497444633731,26103,0.669063580551831,0.727456733007038,0.945126823376382,17565,16072,23601,23480,1279,25330
NM Area,2023-12-30,0.946260898725688,0.748625331816458,23342,0.671703296703297,23329,0.696452464726413,0.758259331328498,0.946717245768264,15793,14181,21096,21112,1282,22574
NM Area,2023-12-31,0.940293513074239,0.80470181684905,20454,0.742148324096068,20260,0.706551522536928,0.770826584792192,0.946490268698267,15369,14060,19099,18945,1249,19670
NM Area,2024-01-01,0.940641497715274,0.805858073499428,21625,0.745228584110075,21819,0.705727532241411,0.770664757453362,0.946641070278778,16205,15111,20109,20277,1338,21203
NM Area,2024-01-02,0.941470235717139,0.699866893101391,24257,0.648737801805104,24320,0.692093712059557,0.755959887107428,0.945760778156113,15248,14160,21787,21827,1465,23565
NM Area,2024-01-03,0.94596002083083,0.726095571632644,24347,0.670971908298353,24368,0.690317886276552,0.751653882869712,0.945504022995276,15757,14546,21701,21679,1349,23614
NM Area,2024-01-04,0.949763662643072,0.745778738349318,24994,0.686266594904916,25026,0.691309752967597,0.751995294180559,0.945444999616558,16563,15301,22209,22296,1286,24313
NM Area,2024-01-05,0.934956341571703,0.764131883248076,26073,0.702299296837928,26025,0.694087076488277,0.755111748311716,0.942760804067414,17776,16280,23263,23181,1758,25270
NM Area,2024-01-06,0.928237387741588,0.738991460331091,23171,0.650584028605483,23177,0.691138222281807,0.753763520173809,0.940208995377196,15490,13646,20961,20975,1734,22429
NM Area,2024-01-07,0.926620573742313,0.656200597224662,25060,0.594473290504268,24997,0.670458482881257,0.732856899778799,0.938171997059879,14943,13510,22772,22726,1921,24258
NM Area,2024-01-08,0.929033988581063,0.667922986104804,24933,0.621502743390922,24977,0.653683346581619,0.714125973564296,0.936529300398193,14709,13706,22022,22053,1852,24245
NM Area,2024-01-09,0.936150150419828,0.770043438622835,21608,0.709226718254608,21542,0.661217405077911,0.723054593435593,0.935779920589904,14359,13198,18647,18609,1422,20849
NM Area,2024-01-10,0.936500966098718,0.7836596822716,21986,0.730712322976115,22026,0.668636229195235,0.730327037178893,0.934414648295034,14848,13828,18947,18924,1446,21326
NM Area,2024-01-11,0.934172556563925,0.781010719754977,22981,0.731949320714395,22991,0.674461576364794,0.734771070163199,0.932102238126446,15300,14385,19590,19653,1574,22337
NM Area,2024-01-12,0.942586159790797,0.766709393883904,24904,0.714049434898465,24848,0.675956767514823,0.734872188033125,0.933221841486662,16748,15542,21844,21766,1471,24150
NM Area,2024-01-13,0.933364551627254,0.751427340299472,20620,0.699008727507812,20594,0.682703998088451,0.736424417788016,0.933955982545212,13951,12975,18566,18562,1423,19932
NM Area,2024-01-14,0.938418386570101,0.74894143394072,23075,0.707123131130368,23083,0.700616778948417,0.751285241938351,0.935755873524838,15742,14851,21019,21002,1471,22416
NM Area,2024-01-15,0.92482002617801,0.671358777148938,23309,0.638127577007034,23217,0.703897765415328,0.752602558763982,0.935196176909262,13879,13155,20673,20615,1838,22610
NM Area,2024-01-16,0.923722915603396,0.703653432869585,20553,0.676427276846398,20539,0.699669990881327,0.743994042842374,0.933554268803463,12442,11943,17682,17656,1644,19909
NM Area,2024-01-17,0.870223503965393,0.666101298397473,19946,0.651062086722453,19966,0.689268976038374,0.728728237294097,0.924518460792676,11389,11126,17098,17089,2880,19312
NM Area,2024-01-18,0.905839231547017,0.639585547290117,21993,0.607323765301815,22130,0.671635629082438,0.708817850879132,0.920376922698904,12037,11510,18820,18952,2235,21501
NM Area,2024-01-19,0.934708962118879,0.689824819531932,24986,0.63905543769025,24903,0.65961433482347,0.696446348639819,0.91917105432524,15003,13856,21749,21682,1696,24280
NM Area,2024-01-20,0.934377468978017,0.740528754429,20688,0.674175644792687,20726,0.656189519405499,0.694879825092698,0.919318592361719,13585,12390,18345,18378,1412,20105
NM Area,2024-01-21,0.916176654572751,0.747969895028719,22582,0.69796201028888,22598,0.654516004398609,0.694403364966596,0.916065385156762,15106,14110,20196,20216,2010,21969
NM Area,2024-01-22,0.921130529986619,0.760762277058392,23361,0.726551791658508,23320,0.667978660873059,0.708057013136839,0.915520676714707,15569,14842,20465,20428,1945,22716
NM Area,2024-01-23,0.93301063975524,0.827799314568234,21087,0.7913993020376,21053,0.683170893086811,0.724485394729014,0.916778482556721,14734,14060,17799,17766,1467,20432
NM Area,2024-01-24,0.932950447442233,0.792964275974911,21538,0.759928092825625,21586,0.697589465233946,0.741093074151309,0.9252811622795,14539,13950,18335,18357,1506,20955
NM Area,2024-01-25,0.941325787524448,0.824242114411329,23213,0.783712159820609,23238,0.722511707670998,0.767013558079883,0.930429602975858,16123,15378,19561,19622,1410,22621
NM Area,2024-01-26,0.940539698609867,0.779728725380899,24843,0.732298513028481,24778,0.737336661283218,0.781346115731599,0.93133368649873,16786,15710,21528,21453,1527,24154
NM Area,2024-01-27,0.942886568980853,0.797451813132963,20743,0.737934782608695,20753,0.745937376139516,0.789012844036697,0.932438609643269,14646,13578,18366,18400,1220,20141
NM Area,2024-01-28,0.943492435007941,0.841720036596523,23175,0.779056331246991,23190,0.758055791105003,0.803071165975983,0.936428484331179,17480,16181,20767,20770,1352,22574
NM Area,2024-01-29,0.931197670185657,0.837217288917235,23658,0.786355828220859,23625,0.766978931279846,0.814493304763089,0.937939566801965,17065,16022,20383,20375,1701,23022
NM Area,2024-01-30,0.940397951321217,0.853583769925315,21304,0.810383244206774,21350,0.76950098226088,0.817886939115443,0.938926975390573,15315,14548,17942,17952,1315,20748
NM Area,2024-01-31,0.933225538609448,0.846526917066336,21953,0.799082073434125,21958,0.774778980538616,0.825096277278562,0.938949887045449,15709,14799,18557,18520,1528,21355
NM Area,2024-02-01,0.904330562104479,0.831774210694164,22462,0.782969940728196,22507,0.774628573104733,0.826140205490001,0.933525064618297,15649,14795,18814,18896,2313,21864
NM Area,2024-02-02,0.942493245851023,0.793829601360982,25099,0.740547527814967,25036,0.77587242081216,0.828310562462476,0.933841483734542,17265,16041,21749,21661,1490,24420
NM Area,2024-02-03,0.941812517181344,0.823951904660566,21127,0.756029045423226,21144,0.77823425106355,0.831849235081163,0.933725257993571,15487,14264,18796,18867,1270,20556
NM Area,2024-02-04,0.942275112598653,0.811057510404843,23432,0.766527751468081,23426,0.776310713531848,0.827157258798268,0.933563755029165,17149,16186,21144,21116,1397,22804
NM Area,2024-02-05,0.943576012914911,0.802881682076313,24593,0.765742481203007,24555,0.773204523761317,0.821934942773066,0.935442787026079,17107,16295,21307,21280,1433,23964
NM Area,2024-02-06,0.939281895937277,0.807948815268665,21691,0.779427704313896,21702,0.769223009971756,0.815985879979829,0.935304060128745,14901,14382,18443,18452,1363,21085
NM Area,2024-02-07,0.902147766323024,0.818672629110541,21616,0.783211439799148,21635,0.767082269073697,0.81225196623133,0.930973038585497,15012,14350,18337,18322,2278,21002
NM Area,2024-02-08,0.93149974052932,0.742295820880897,23911,0.702776557849021,23967,0.75554065524891,0.799446453665461,0.934883084591911,15151,14402,20411,20493,1716,23335
NM Area,2024-02-09,0.934148121123678,0.725625082682894,26287,0.68315649867374,26253,0.746241586964222,0.788449137228502,0.933601787598828,16455,15453,22677,22620,1805,25605
NM Area,2024-02-10,0.943539023865835,0.76494762692327,22536,0.68951713785339,22554,0.736975286079793,0.780462775528565,0.933905122718397,15263,13780,19953,19985,1313,21942
NM Area,2024-02-11,0.93988960960477,0.7900354234715,23992,0.742069156038492,23935,0.73338186195939,0.777391243481608,0.933590427700947,17173,16117,21737,21719,1492,23329
NM Area,2024-02-12,0.94490218282635,0.82698470836004,24810,0.792345463723555,24760,0.73754027702222,0.78115760111576,0.933800342111081,18063,17266,21842,21791,1411,24198
NM Area,2024-02-13,0.942984352035964,0.868503937007874,22434,0.822170900692841,22447,0.743370699115167,0.789281076614331,0.934318497913769,16545,15664,19050,19052,1319,21815
NM Area,2024-02-14,0.924499166971433,0.864307676798226,23310,0.816807738814994,23399,0.748371223575336,0.795806444962167,0.937235822852509,17147,16212,19839,19848,1858,22751
NM Area,2024-02-15,0.842671077113914,0.824867544840324,25026,0.765728999659913,25077,0.757242544540447,0.80740847526275,0.922613291352749,16970,15761,20573,20583,4566,24456
NM Area,2024-02-16,0.937983942908118,0.827710843373494,27009,0.763911182450508,26958,0.769796294513294,0.823292344089571,0.923255357893262,18549,17133,22410,22428,1738,26287
NM Area,2024-02-17,0.931833114323259,0.808797355708111,23311,0.730214544157366,23324,0.775502606105733,0.829350312853166,0.921791816096051,15905,14329,19665,19623,1660,22692
NM Area,2024-02-18,0.937326382282431,0.801887661141805,25339,0.741501939774617,25259,0.775433344599488,0.831129091172234,0.921565486383472,17417,16055,21720,21652,1647,24632
NM Area,2024-02-19,0.932657033765067,0.839968227268479,25540,0.785018866166674,25531,0.774308171970163,0.833062581657553,0.919911054986686,17977,16852,21402,21467,1799,24915
NM Area,2024-02-20,0.8856765785458,0.880316462798788,22125,0.82855695062215,22121,0.774668322149524,0.834226910500519,0.912468348904217,15689,14716,17822,17761,2772,21475
NM Area,2024-02-21,0.954782177399355,0.847679699326617,23644,0.813397636334729,23721,0.773926662593147,0.831851711745792,0.916448343570362,16239,15348,19157,18869,1094,23100
NM Area,2024-02-22,0.93809728127316,0.772307545093536,24609,0.727081581160639,24693,0.768103797432997,0.824157621420634,0.931473184432259,16142,15561,20901,21402,1587,24050
NM Area,2024-02-23,0.942282370153621,0.777634519511776,26510,0.727527484371632,26455,0.762219644506804,0.816083648869281,0.932105637072549,18094,16875,23268,23195,1578,25762
NM Area,2024-02-24,0.946594328826347,0.77581322653121,22965,0.720261310452418,22979,0.760613842521642,0.811377328248494,0.934063279476866,15884,14774,20474,20512,1260,22333
NM Area,2024-02-25,0.944598658339116,0.769217105555309,25218,0.714190450786876,25195,0.756286890871654,0.806270311866596,0.935118736033952,17322,16065,22519,22494,1437,24501
NM Area,2024-02-26,0.943240608832571,0.77716838427175,25810,0.736099438227098,25788,0.748978479978208,0.796872231686542,0.936708646965765,17571,16641,22609,22607,1514,25160
NM Area,2024-02-27,0.939850249584027,0.851198436374859,23271,0.81515245158632,23263,0.748112731068386,0.793967783244591,0.944108761329305,16549,15827,19442,19416,1446,22594
NM Area,2024-02-28,0.938989704763049,0.835318335538891,24058,0.788393731635651,24094,0.745384748677072,0.792729387231312,0.941942363274125,17043,16099,20403,20420,1523,23440
NM Area,2024-02-29,0.942737801404974,0.804782347781932,25434,0.745303867403315,25494,0.747978239472214,0.797304126933461,0.942610533141774,17434,16188,21663,21720,1508,24827
NM Area,2024-03-01,0.945427200458354,0.734802656626761,27101,0.673563705745177,27047,0.739482866126272,0.790539240724648,0.943098808150711,17370,15886,23639,23585,1524,26402
NM Area,2024-03-02,0.945956224118989,0.807921178421617,23022,0.738518482442897,23040,0.741966506383684,0.794902405539306,0.943016118791146,16564,15164,20502,20533,1279,22387
NM Area,2024-03-03,0.947787610619469,0.805461649909997,25358,0.738188370764295,25313,0.745534118145583,0.800324428112689,0.943478067196009,18346,16796,22777,22753,1357,24633
NM Area,2024-03-04,0.95007158853115,0.813444795772512,26531,0.763865437069749,26534,0.7497360154167,0.805779042062397,0.944510127165448,18780,17643,23087,23097,1360,25879
NM Area,2024-03-05,0.943269035532995,0.853600828116528,23891,0.808217826666009,23910,0.749181328380835,0.806350831594009,0.944960828575222,17317,16385,20287,20273,1397,23228
NM Area,2024-03-06,0.937347404898795,0.823283122383175,24504,0.76652364653136,24500,0.746293482816429,0.804784789241426,0.944716434386643,17107,15900,20779,20743,1591,23803
NM Area,2024-03-07,0.9053780087729,0.7974502901722,25281,0.741538315269062,25256,0.745776871464281,0.803771376723452,0.939137985041408,16764,15599,21022,21036,2567,24562
NM Area,2024-03-08,0.94899751207376,0.774580859238561,26647,0.710320409144556,26634,0.751672041873744,0.810125662336976,0.939655410062026,17741,16250,22904,22877,1394,25938
NM Area,2024-03-09,0.949863107460643,0.771697097263694,22805,0.700999268827687,22885,0.746586117096514,0.805235152196186,0.940149653477649,15765,14381,20429,20515,1172,22204
NM Area,2024-03-10,0.949387504320111,0.757624678214582,25460,0.70259882070321,25420,0.74119760162709,0.797995073533782,0.940381812560728,17364,16086,22919,22895,1318,24723
NM Area,2024-03-11,0.949502734045286,0.800223406083519,26560,0.750440348842205,26531,0.739163412832419,0.795984592655129,0.940296777185254,18626,17468,23276,23277,1376,25873
NM Area,2024-03-12,0.924292777822809,0.839736498038821,23473,0.79074213836478,23490,0.736684786202701,0.794008530899712,0.937713513066034,16699,15716,19886,19875,1868,22806
NM Area,2024-03-13,0.931510665393187,0.852118850462737,24108,0.801228908612113,24099,0.741351560792418,0.797881642224077,0.93690342620586,17494,16430,20530,20506,1721,23407
NM Area,2024-03-14,0.933553113553114,0.824505424377792,26103,0.765303807233289,26182,0.744798726164941,0.801786913524973,0.941120927664274,18088,16865,21938,22037,1814,25486
NM Area,2024-03-15,0.948304109875553,0.785925925925926,27954,0.72401418907771,27920,0.74665631989775,0.803337726222941,0.941070400920775,19098,17553,24300,24244,1483,27204
NM Area,2024-03-16,0.946309288745116,0.812424984396754,23206,0.756343229891122,23204,0.754065186129891,0.808775491612332,0.940628383329141,16922,15769,20829,20849,1278,22525
NM Area,2024-03-17,0.950061134036375,0.815239174000174,25533,0.759728092727352,25532,0.762575046995844,0.817367431511974,0.940730986323376,18713,17435,22954,22949,1307,24865
NM Area,2024-03-18,0.951100600327451,0.826758514461749,26809,0.770620211445448,26789,0.765633227800784,0.821388865410997,0.940981942602688,19323,18004,23372,23363,1344,26141
NM Area,2024-03-19,0.951141112182578,0.870409844007364,24352,0.820602188014328,24349,0.76975020374371,0.825575000808721,0.944604634176919,17967,16952,20642,20658,1216,23672
NM Area,2024-03-20,0.953330242620924,0.884184483241527,25316,0.827628076402185,25374,0.773568769170423,0.830145956759747,0.9476166953463,18941,17722,21422,21413,1208,24676
NM Area,2024-03-21,0.950119287942742,0.805273472296455,26495,0.745331144923036,26543,0.77065613803447,0.827358932109174,0.950071675245976,18080,16802,22452,22543,1359,25886
NM Area,2024-03-22,0.950425655577968,0.817822185970636,28532,0.758094224550776,28486,0.775930502029371,0.832307879455282,0.950402217338112,20053,18521,24520,24431,1450,27799
NM Area,2024-03-23,0.949201502083935,0.801794606783801,23750,0.731996995587269,23725,0.772563338205912,0.830805372555028,0.950771241547668,17067,15593,21286,21302,1231,23002
NM Area,2024-03-24,0.941688057928815,0.823662658999826,25300,0.763995991809349,25304,0.773188308662543,0.832039578678583,0.949590728584164,18908,17536,22956,22953,1522,24579
NM Area,2024-03-25,0.952760200741872,0.821627647714604,26840,0.774825354647923,26867,0.773815224122631,0.831277139208174,0.949837383440124,19162,18079,23322,23333,1299,26199
NM Area,2024-03-26,0.950723504106375,0.817704672196448,25014,0.761719664684119,25011,0.766030204413709,0.824300527028488,0.949784691570675,17449,16265,21339,21353,1260,24310
NM Area,2024-03-27,0.952552417388695,0.785164294028113,26076,0.736743102830526,26120,0.753562558849365,0.810666632956837,0.949688299018531,17539,16450,22338,22328,1265,25396
NM Area,2024-03-28,0.929665913087164,0.72292180345192,26617,0.680015825567083,26601,0.74417474502676,0.798855325512863,0.946644655650474,16419,15469,22712,22748,1960,25907
NM Area,2024-03-29,0.945922148438933,0.765009906107331,26490,0.720982431907454,26459,0.738592986563518,0.790896539437937,0.945941129776928,17762,16703,23218,23167,1474,25783
NM Area,2024-03-30,0.944617146596859,0.791510318949343,23687,0.738969900916059,23816,0.739537633998398,0.789504150631341,0.94534039546499,16875,15811,21320,21396,1354,23094
NM Area,2024-03-31,0.916737800540617,0.767582930346992,26431,0.730240622489111,26462,0.734592206213759,0.781261286377778,0.941558129732095,18095,17268,23574,23647,2341,25775
NM Area,2024-04-01,0.91887786104922,0.766466326362588,27890,0.728745938386871,27903,0.727792037847904,0.773069341847563,0.936388433109459,18619,17718,24292,24313,2403,27219
NM Area,2024-04-02,0.924793332885275,0.798525798525798,28155,0.750332502078138,28204,0.726665388255526,0.770956294475032,0.932715287850554,19175,18053,24013,24060,2238,27520
NM Area,2024-04-03,0.934222941097183,0.808194896739354,28424,0.761810291382517,28397,0.730489341144527,0.77454280608123,0.930254543975928,19606,18432,24259,24195,1952,27724
NM Area,2024-04-04,0.933569847676084,0.746567897258344,29318,0.703140668244354,29362,0.733303562268796,0.777428027671208,0.93084703984449,18544,17530,24839,24931,2041,28683
NM Area,2024-04-05,0.932331305926185,0.719826066517804,30066,0.677694728560189,29987,0.726586966099475,0.770384450376585,0.929059078170476,18375,17227,25527,25420,2125,29278
NM Area,2024-04-06,0.924653102307858,0.738022780627771,26359,0.692980935875216,26442,0.720453178972684,0.76333581112173,0.926630841505043,16976,15994,23002,23080,2096,25722
NM Area,2024-04-07,0.94397825717683,0.761902894344654,28533,0.716046959048255,28469,0.718448923414281,0.762538645511287,0.930415091442937,19427,18237,25498,25469,1649,27786
NM Area,2024-04-08,0.921890895218718,0.795851782801212,29615,0.750077543424318,29670,0.721718214250609,0.766947780014345,0.930765206639083,20490,19346,25746,25792,2457,28999
NM Area,2024-04-09,0.923635643302849,0.795802062848657,28711,0.753059668552626,28694,0.722250989597717,0.766721522774875,0.930583820759864,19829,18767,24917,24921,2313,27976
NM Area,2024-04-10,0.928119627623342,0.826950354609929,29303,0.790171176145776,29334,0.726622734572805,0.769708820014979,0.929715881747926,20988,20034,25380,25354,2216,28613
NM Area,2024-04-11,0.947313228891925,0.813445120784043,30491,0.765817709725457,30539,0.735769612711023,0.779455250268175,0.931762725729787,21248,20056,26121,26189,1658,29811
NM Area,2024-04-12,0.950812878546382,0.814242765877489,30687,0.763853785506809,30585,0.748293986938426,0.793263535543847,0.934488822848974,21667,20249,26610,26509,1543,29827
NM Area,2024-04-13,0.942242067813839,0.817962704554104,26704,0.758641138597086,26685,0.756845964395362,0.80368815373115,0.936782583312146,19344,17910,23649,23608,1591,25955
NM Area,2024-04-14,0.940539629005059,0.796679185609804,28592,0.749398445820677,28634,0.761630393193941,0.808685670556725,0.936310316120202,20152,18998,25295,25351,1763,27887
NM Area,2024-04-15,0.93207413604479,0.725638746086351,29594,0.687875751503006,29654,0.752546660670115,0.798462689000973,0.937827178875848,18773,17849,25871,25948,2111,28967
NM Area,2024-04-16,0.937182910547397,0.751932396171252,28809,0.710286379885127,28747,0.746559014033825,0.792304449253773,0.939764608167927,18775,17684,24969,24897,1882,28078
NM Area,2024-04-17,0.938961761146184,0.775261461036408,29363,0.728538830749862,29386,0.737769784172662,0.784927142046317,0.941344899926291,19718,18518,25434,25418,1866,28705
NM Area,2024-04-18,0.945958765494561,0.75043676414736,30527,0.701115522783135,30607,0.728206941451149,0.775648581596111,0.941147030911383,19759,18541,26330,26445,1709,29915
NM Area,2024-04-19,0.94511387294177,0.710066664183829,30800,0.663186257999326,30689,0.713170168396977,0.760021076351325,0.940310468531238,19066,17721,26851,26721,1740,29962
NM Area,2024-04-20,0.944790414800248,0.758789963917093,26615,0.701536915281209,26647,0.705606770439776,0.752183846257223,0.940639678557281,18085,16752,23834,23879,1516,25943
NM Area,2024-04-21,0.949049096304289,0.747436589314625,28883,0.696553850898157,28863,0.698103207810321,0.745217066244121,0.941829757132752,19390,18070,25942,25942,1511,28145
NM Area,2024-04-22,0.94766879473786,0.746552182667832,30071,0.699593325985329,30057,0.699799012320934,0.748231588203539,0.944114233958846,19650,18407,26321,26311,1623,29391
NM Area,2024-04-23,0.945344466251954,0.787332298260281,29066,0.748133735705209,29116,0.705113952195664,0.753179373967781,0.945267743897552,19777,18841,25119,25184,1643,28418
NM Area,2024-04-24,0.945970547121355,0.784916855336092,29815,0.730356863358898,29804,0.705389973227874,0.754576007554926,0.946277740876308,20108,18665,25618,25556,1662,29099
NM Area,2024-04-25,0.893090211132438,0.760947712418301,28503,0.696316773721441,28607,0.704771845940592,0.756063199842842,0.938479470348681,18628,17128,24480,24598,3342,27918
NM Area,2024-04-26,0.950852184691664,0.760580455547392,31503,0.694906502415815,31413,0.709496424631684,0.763669665161818,0.939368696495216,20703,18841,27220,27113,1586,30684
NM Area,2024-04-27,0.949482697110239,0.765111978631601,27381,0.70496983625395,27392,0.709941866633905,0.764515318233865,0.940000563242776,18619,17178,24335,24367,1416,26614
NM Area,2024-04-28,0.952718835121229,0.783001877610453,29067,0.734007895442873,29065,0.715383327753599,0.769680227691277,0.940516015821107,20434,19151,26097,26091,1406,28331
NM Area,2024-04-29,0.951854095590345,0.805066827758061,30551,0.764346580197572,30566,0.724936047840117,0.778300019514371,0.941142578765423,21323,20272,26486,26522,1510,29853
NM Area,2024-04-30,0.948731328680451,0.79957953749124,29876,0.7571194507295,29844,0.726274592647361,0.780076922221852,0.94163945759355,20538,19408,25686,25634,1572,29090
NM Area,2024-05-01,0.938105668392407,0.75411704594584,28917,0.707237744425722,28993,0.722993260826049,0.775712529277262,0.940516457878512,19187,18048,25443,25519,1865,28267
